Timestamp,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Packet_Size,TTL,Flags,Attack_Type
1743360805.244941,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360805.29468,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360805.3012831,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360805.31207,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360805.351978,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360805.3764322,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360805.419436,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.444196,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.476553,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.510803,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.544107,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.576992,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.610755,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.6448681,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743360805.6771781,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.711458,145.82.114.92,192.168.246.25,11905,51413,17,178,112,N/A,Normal
1743360805.744403,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.7798588,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.8118138,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.8509629,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.878849,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360805.912652,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360805.950082,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360805.978231,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.0117881,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.04794,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.079242,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.1121721,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743360806.147625,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.179344,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.216052,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.248969,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.283009,192.168.246.25,141.8.30.86,51413,53387,17,68,64,N/A,Normal
1743360806.319721,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.352055,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.386932,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.427967,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.457954,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.490067,192.168.246.25,141.8.30.86,51413,53387,17,68,64,N/A,Normal
1743360806.521733,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.556124,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.591172,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.6246421,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.6573188,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.692082,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.724543,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.757411,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.902587,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.907119,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.9117398,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.923836,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.946495,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.964863,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360806.9879,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360807.0214741,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360807.053333,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360807.092892,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360807.126455,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360807.160972,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360812.4345999,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360812.850676,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360812.887645,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360812.920682,141.8.30.86,192.168.246.25,53387,51413,17,207,112,N/A,Normal
1743360812.9509912,192.168.246.25,141.8.30.86,51413,53387,17,68,64,N/A,Normal
1743360812.984443,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360813.0180118,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360813.055369,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.085063,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360813.119346,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360813.1527302,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743360813.187572,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.221528,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360813.2553248,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.288142,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.322047,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.353606,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.3871958,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.422229,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.4558022,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.488958,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.5255291,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.56141,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.59224,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.622677,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.654749,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.692262,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360813.723694,192.168.246.25,181.46.68.24,51413,22581,17,62,64,N/A,Normal
1743360813.757189,102.158.7.37,192.168.246.25,50176,51413,17,1514,34,N/A,Normal
1743360813.790605,102.158.7.37,192.168.246.25,50176,51413,17,1514,34,N/A,Normal
1743360813.8265998,192.168.246.25,102.158.7.37,51413,50176,17,62,64,N/A,Normal
1743360813.966775,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360813.974221,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360813.9796999,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360813.9952419,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360813.9993012,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.0464551,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.0683808,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.102056,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.131298,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.16667,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.195543,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.2284129,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.261921,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.2953331,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743360814.328873,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.3624802,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.395873,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.428687,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.462446,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.495529,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.531921,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.5626209,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.5989509,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.629586,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.664341,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.697164,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.7292202,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.7624772,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.795852,181.46.68.24,192.168.246.25,22581,51413,17,62,104,N/A,Normal
1743360814.829049,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.867053,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.8966012,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.930926,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.964274,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360814.997542,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.034506,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.0641751,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.098888,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.130513,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.1657002,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.2003782,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.232588,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.263934,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.2970471,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.329736,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.3641942,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.397175,35.186.224.40,192.168.246.25,443,54085,6,66,121,A,Normal
1743360815.484009,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.487783,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360815.515522,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.534243,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.569053,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.5983381,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743360815.654856,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360815.669386,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360815.700724,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360815.735114,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360815.770238,192.168.246.25,181.46.68.24,51413,22581,17,62,64,N/A,Normal
1743360815.801753,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360815.8392162,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360815.868279,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360815.90031,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360815.934314,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360815.967084,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360816.001502,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743360816.034073,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.067447,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360816.103491,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.136344,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.168135,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.201257,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360816.235741,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743360816.269214,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743360816.301976,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.335328,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.368404,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.401074,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.434485,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.467454,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.5016031,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743360816.535192,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.5689752,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.60356,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.6387641,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.666503,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.7011359,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743360816.7344909,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743360816.767009,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361484.702058,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361485.489572,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361485.916985,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361486.232306,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361486.7791,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361487.358308,192.168.246.25,141.8.30.86,51413,53387,17,68,64,N/A,Normal
1743361488.1639738,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361488.736518,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361489.2265952,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361489.802411,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361490.4302878,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743361490.72265,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743361490.970942,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361497.975439,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361498.417325,141.8.30.86,192.168.246.25,53387,51413,17,178,112,N/A,Normal
1743361498.9108639,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361499.295767,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361499.6877482,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361500.196234,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361500.631404,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361501.1982238,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361501.5829,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361501.908433,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361502.139464,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361502.33643,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361502.588966,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743361502.809699,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743361503.761908,192.168.246.25,80.203.93.114,51413,50000,17,870,64,N/A,Normal
1743361713.347431,102.158.7.37,192.168.246.25,50176,51413,17,1514,34,N/A,Normal
1743361713.7318468,192.168.246.25,102.158.7.37,51413,50176,17,62,64,N/A,Normal
1743361713.735989,192.168.246.25,89.37.63.151,55415,43830,6,78,64,S,SYN Flood
1743361713.741714,192.168.246.25,223.228.107.217,55416,22505,6,78,64,S,SYN Flood
1743361718.431846,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361719.5534358,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361720.127051,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361720.770865,192.168.246.25,141.8.30.86,51413,53387,17,62,64,N/A,Normal
1743361721.254154,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361721.825151,192.168.246.25,102.158.7.37,51413,50176,17,62,64,N/A,Normal
1743361722.2071419,91.84.220.215,192.168.246.25,54554,51413,17,62,109,N/A,Normal
1743361722.7833998,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361723.240544,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361723.564089,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361723.923282,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361724.191859,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361724.509619,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361725.0302038,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361725.7259479,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743361726.164596,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.579784,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.6143339,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.65059,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.69631,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.7263098,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.764695,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361726.925262,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361727.021646,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361727.038559,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361727.0470111,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743361727.056438,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361727.081295,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743361727.2401469,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361727.251759,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361734.770236,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361735.3917692,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.183441,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.598171,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.638526,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.667371,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.700961,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.746974,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.785515,192.168.246.25,145.82.114.92,51413,11905,17,68,64,N/A,Normal
1743361736.8506072,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743361736.9259388,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361736.9348638,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361738.647079,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361741.5408902,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361741.990432,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361742.479584,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361742.8947022,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743361742.944598,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361742.9683049,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.30008,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.7198021,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.746015,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.7733061,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.8077528,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.861187,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.8864262,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361743.952491,192.168.246.25,145.82.114.92,51413,11905,17,68,64,N/A,Normal
1743361744.089432,192.168.246.25,145.82.114.92,51413,11905,17,62,64,N/A,Normal
1743361744.095692,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361744.119671,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361744.1313128,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361744.198268,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361744.217161,145.82.114.92,192.168.246.25,11905,51413,17,590,112,N/A,Normal
1743361744.229887,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.244212,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.255622,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.3216121,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.329736,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.3423061,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.359993,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.386772,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.411606,192.168.246.25,145.82.114.92,51413,11905,17,68,64,N/A,Normal
1743361744.453353,192.168.246.25,181.46.68.24,51413,22581,17,68,64,N/A,Normal
1743361744.477717,192.168.246.25,181.46.68.24,51413,22581,17,62,64,N/A,Normal
1743361744.512171,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.599961,181.46.68.24,192.168.246.25,22581,51413,17,596,104,N/A,Normal
1743361744.629438,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.768825,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.784553,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.798283,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.8041549,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.8180668,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.9267268,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743361744.951998,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361744.9779499,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.010428,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.025593,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743361745.04623,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.052145,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.059476,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.070831,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.092459,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.18567,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361745.6066802,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361746.0206568,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361746.059152,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743361746.0879629,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361746.1467268,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361746.159598,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361746.1891031,80.203.93.114,192.168.246.25,50000,51413,17,590,49,N/A,Normal
1743361746.223636,192.168.246.25,80.203.93.114,51413,50000,17,62,64,N/A,Normal
1743361746.254124,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361746.295903,141.8.30.86,192.168.246.25,53387,51413,17,590,112,N/A,Normal
1743361746.32635,91.84.220.215,192.168.246.25,54554,51413,17,62,109,N/A,Normal
